urls,relevancia
http://pt.wikipedia.org/wiki/Ilh%C3%A9us,0.702465327474
http://pt.wikipedia.org/wiki/Abrolhos,0.70227358298747
http://pt.wikipedia.org/wiki/Economia_da_Bahia,0.70183531616048
http://pt.wikipedia.org/wiki/Samba_de_roda,0.70171539400567
http://pt.wikipedia.org/wiki/Porto_de_Ilh%C3%A9us,0.70132830354029
http://pt.wikipedia.org/wiki/Pelourinho_(Salvador),0.7010252602293
http://pt.wikipedia.org/wiki/Lista_de_ilhas_da_Bahia,0.69801074529232
http://pt.wikipedia.org/wiki/Zona_tur%C3%ADstica_da_Costa_do_Descobrimento,0.69716473265607
http://pt.wikipedia.org/wiki/Anexo:Lista_de_ilhas_da_Bahia,0.69434651062405
http://pt.wikipedia.org/wiki/Julho,0.69337822611703
http://pt.wikipedia.org/wiki/Baleia-jubarte,0.69299481600118
http://pt.wikipedia.org/wiki/Tribunal_de_Contas_dos_Munic%C3%ADpios_do_Estado_da_Bahia,0.69139519250449
http://pt.wikipedia.org/wiki/Jornal,0.69078752592986
http://pt.wikipedia.org/wiki/Arraial_da_Ajuda,0.68687663458173
http://pt.wikipedia.org/wiki/Ituber%C3%A1,0.68598802316828
http://pt.wikipedia.org/wiki/Jorge_Amado,0.68477738187372
http://pt.wikipedia.org/wiki/Ilha_Grande_(Rio_de_Janeiro),0.68255904039211
http://pt.wikipedia.org/wiki/Ilha_de_Itaparica,0.68129774363955
http://pt.wikipedia.org/wiki/Ilhabela,0.68072119607769
http://pt.wikipedia.org/wiki/Maculel%C3%AA,0.68042693295759
http://pt.wikipedia.org/wiki/Cama%C3%A7ari,0.67989496273159
http://pt.wikipedia.org/wiki/Anexo:Lista_de_munic%C3%ADpios_da_Bahia,0.67297737297108
http://pt.wikipedia.org/wiki/Bombardeio_de_Salvador_em_1912,0.6729704312528
http://pt.wikipedia.org/wiki/Motins_do_Maneta,0.67260339219676
http://pt.wikipedia.org/wiki/Fernando_de_Noronha,0.6722717253908
http://pt.wikipedia.org/wiki/Tribunal_de_Contas_do_Estado_da_Bahia,0.67202552093818
http://pt.wikipedia.org/wiki/Mara%C3%BA,0.67161994878038
http://pt.wikipedia.org/wiki/Independ%C3%AAncia_da_Bahia,0.67109057169247
http://pt.wikipedia.org/wiki/Farol,0.67066725931483
http://pt.wikipedia.org/wiki/Una,0.67014653965122
http://pt.wikipedia.org/wiki/Zona_tur%C3%ADstica_da_Costa_das_Baleias,0.66986500325372
http://pt.wikipedia.org/wiki/Anexo:Lista_de_praias_da_Bahia,0.66978105910765
http://pt.wikipedia.org/wiki/Santa_Cruz_Cabr%C3%A1lia,0.66909216847612
http://pt.wikipedia.org/wiki/Sabinada,0.66857772354084
http://pt.wikipedia.org/wiki/Lista_de_praias_da_Bahia,0.66776727353244
http://pt.wikipedia.org/wiki/P%C3%B4r-do-sol,0.66710762151015
http://pt.wikipedia.org/wiki/Capoeira_(arte_marcial),0.66543687393796
http://pt.wikipedia.org/wiki/Chiclete_com_Banana,0.66456462906228
http://pt.wikipedia.org/wiki/Asa_de_%C3%81guia,0.66453111304806
http://pt.wikipedia.org/wiki/Bolsa_de_Valores_Bahia-Sergipe-Alagoas,0.66332441631013
http://pt.wikipedia.org/wiki/S%C3%ADmbolos_oficiais_da_Bahia,0.66019673106802
http://pt.wikipedia.org/wiki/Wikip%C3%A9dia:Informe_um_erro,0.65999866798321
http://pt.wikipedia.org/wiki/The_New_York_Times,0.65912974209364
http://pt.wikipedia.org/wiki/Federa%C3%A7%C3%A3o_do_Guanais,0.65880907684392
http://pt.wikipedia.org/wiki/Litoral_do_Brasil,0.65805875834272
http://pt.wikipedia.org/wiki/Base_Naval_de_Aratu,0.65684851478099
http://pt.wikipedia.org/wiki/S%C3%ADtio_arqueol%C3%B3gico,0.65664380068144
http://pt.wikipedia.org/wiki/Especial:Aleat%C3%B3ria,0.65615435285124
http://pt.wikipedia.org/wiki/Geografia_da_Bahia,0.65595367973152
http://pt.wikipedia.org/wiki/Assembleia_Legislativa_da_Bahia,0.65265335418612
http://pt.wikipedia.org/wiki/Guinness_Book,0.65203500387176
http://pt.wikipedia.org/wiki/Cultura_da_Bahia,0.65005661088649
http://pt.wikipedia.org/wiki/Itacar%C3%A9,0.64906569255845
http://pt.wikipedia.org/wiki/Zona_tur%C3%ADstica_da_Ba%C3%ADa_de_Todos-os-Santos,0.64888984002142
http://pt.wikipedia.org/wiki/Porto_Seguro,0.64815480286289
http://pt.wikipedia.org/wiki/Revolta_dos_Mal%C3%AAs,0.64805776522651
http://pt.wikipedia.org/wiki/Mata-Maroto,0.64763826888154
http://pt.wikipedia.org/wiki/1873,0.64731328624262
http://pt.wikipedia.org/wiki/Caminho_da_Bahia,0.64546310460321
http://pt.wikipedia.org/wiki/Brasil_Open_de_T%C3%AAnis,0.64380237535316
